nom,prénom,email,département,naissance,visites,dépenses
Maillot,Adrienne,amaillot@hotmail.fr,52,1982-04-04,50,2155.97
Etienne,Roger,retienne@hotmail.fr,2A,1973-02-10,121,13313.52
Da Costa,Gabriel,gda costa1@bouygtel.fr,05,1951-02-02,101,13956.25
Hebert,Célina,chebert1@tele2.fr,973,1942-05-15,109,11328.69
Lefebvre,Roland,rlefebvre@voila.fr,90,2003-11-14,148,5928.0
Ramos,Andrée,aramos1@dbmail.com,83,1956-02-14,3,148.98
Jacob,Marc,mjacob@ifrance.com,37,1983-04-08,151,16229.05
Blot,Catherine,cblot@ifrance.com,03,1958-02-25,79,8130.54
Delattre,Émile,edelattre@laposte.net,80,1959-04-09,149,10094.7
Dos Santos,Mathilde,mdos santos@voila.fr,03,1944-09-25,144,14625.36
Marin,Michelle,mmarin@club-internet.fr,82,1983-03-28,121,16025.51
Guyon,Gabriel,gguyon@live.com,22,1962-05-25,119,16207.98
Masse,Anastasie,amasse@dbmail.com,26,1942-12-11,87,6561.62
Adam,Bernadette,badam@free.fr,27,1952-07-28,112,14807.72
Clerc,Luc,lclerc@bouygtel.fr,94,2005-10-29,12,372.0
Raynaud,Chantal,craynaud@laposte.net,55,1962-10-23,34,419.24
Duhamel,Margaret,mduhamel@tiscali.fr,05,1989-06-08,13,95.74
Dufour,Simone,sdufour1@hotmail.fr,66,1958-03-26,67,8385.65
Raynaud,Gilbert,graynaud@wanadoo.fr,86,1947-05-18,47,709.97
Lopez,Guillaume,glopez@laposte.net,61,1970-07-23,137,5239.57
Lefevre,Julie,jlefevre@bouygtel.fr,67,1964-03-20,80,8551.91
Gallet,Alexandrie,agallet2@voila.fr,79,1953-10-08,22,1816.56
Hoarau,Théodore,thoarau@ifrance.com,08,2005-04-10,25,499.44
Olivier,Adélaïde,aolivier@sfr.fr,24,1955-03-03,60,4404.13
Jacob,Léon,ljacob@dbmail.com,971,2005-05-21,108,8686.81
Moreau,Maurice,mmoreau2@tele2.fr,73,1994-05-25,64,6457.15
Meyer,Luce,lmeyer1@laposte.net,47,1968-12-15,78,8541.2
Fournier,Michelle,mfournier1@hotmail.fr,50,1995-03-22,93,5044.52
Couturier,Andrée,acouturier@gmail.com,84,2005-07-23,141,5837.67
Louis,Bernard,blouis@noos.fr,61,1951-04-11,144,10454.98
Garcia,Honoré,hgarcia@tiscali.fr,27,1985-02-01,105,14862.78
Fischer,Élodie,efischer1@tele2.fr,07,1966-04-29,143,11619.68
Poulain,Michèle,mpoulain@tele2.fr,75,1997-10-19,71,4125.99
Navarro,Céline,cnavarro1@orange.fr,27,1954-11-21,143,15000.34
Louis,Patrick,plouis@tiscali.fr,39,2005-02-19,142,13976.59
Faure,Aurore,afaure@yahoo.fr,70,2001-10-14,150,16035.96
Bousquet,Vincent,vbousquet@tele2.fr,56,1984-01-23,76,614.55
Bernard,Nath,nbernard@tele2.fr,50,1979-05-28,59,5373.34
Costa,René,rcosta1@tele2.fr,91,1946-09-06,62,6655.92
Gallet,Hortense,hgallet@tiscali.fr,13,1962-12-20,78,7790.25
Giraud,Laurent,lgiraud1@live.com,24,1962-04-23,68,7048.28
Valette,Guy,gvalette3@voila.fr,86,1996-04-05,114,1172.16
Gosselin,Amélie,agosselin1@orange.fr,06,1973-09-21,36,4469.5
Barbe,Jacqueline,jbarbe@bouygtel.fr,92,1983-11-30,41,4970.16
Germain,Frédérique,fgermain1@tele2.fr,30,1980-09-19,58,6617.75
Samson,Agnès,asamson1@free.fr,27,1953-06-24,23,2133.7
Gilbert,Antoinette,agilbert@dbmail.com,27,1983-01-24,23,918.72
Brunet,Alice,abrunet1@laposte.net,09,1948-06-02,139,4598.51
Klein,Franck,fklein1@ifrance.com,68,1983-06-24,24,2137.38
Renaud,Nathalie,nrenaud@sfr.fr,83,1948-05-12,7,1021.9
Delorme,Augustin,adelorme@ifrance.com,51,1961-12-07,136,529.22
Guibert,Nathalie,nguibert@hotmail.fr,64,1987-09-30,86,5092.9
Faivre,Rémy,rfaivre@ifrance.com,2B,1959-04-25,41,1588.76
Allard,Jean,jallard1@sfr.fr,89,1995-08-21,61,1962.56
Mallet,Vincent,vmallet@bouygtel.fr,03,1990-06-03,10,173.79
Fleury,Éric,efleury@gmail.com,53,1958-07-09,112,8410.44
Colin,Joseph,jcolin@noos.fr,85,1973-10-06,66,5725.9
Samson,Joséphine,jsamson@free.fr,11,1952-10-16,38,4914.86
Munoz,Louise,lmunoz@wanadoo.fr,71,1996-03-10,107,4885.43
Leclerc,Alexandrie,aleclerc2@gmail.com,81,1951-12-09,106,1794.39
Mahe,Alain,amahe@yahoo.fr,974,1940-07-07,62,4770.04
Louis,Maurice,mlouis@live.com,74,1961-09-16,38,1677.52
Dufour,Alphonse,adufour3@laposte.net,22,1970-07-19,98,10198.7
Berthelot,Bernadette,bberthelot@gmail.com,58,1958-04-14,53,2225.84
Delorme,Chantal,cdelorme@live.com,94,2001-06-16,27,3808.12
Camus,Jeannine,jcamus@wanadoo.fr,13,2005-06-06,65,5876.0
Martineau,Julie,jmartineau@laposte.net,12,1948-05-10,56,5901.06
Charles,Éric,echarles@club-internet.fr,03,1992-02-18,116,950.92
Collin,Gilbert,gcollin@gmail.com,71,1974-06-07,126,13089.6
Marion,Astrid,amarion@bouygtel.fr,67,1961-03-11,133,17929.1
Aubert,Clémence,caubert2@live.com,26,1987-08-29,106,2759.03
Lopez,Benoît,blopez@wanadoo.fr,95,1994-12-17,79,3810.84
Dijoux,Édouard,edijoux@sfr.fr,70,1968-12-09,69,5520.43
Maillard,Anne,amaillard2@orange.fr,68,1986-05-03,69,10150.92
Roussel,Henri,hroussel@dbmail.com,43,1953-03-28,61,5257.67
Chretien,Martine,mchretien@live.com,27,1954-07-07,136,7102.38
Guillaume,Emmanuel,eguillaume@dbmail.com,85,1950-10-03,29,2662.35
Gauthier,Margaux,mgauthier@tiscali.fr,43,1941-03-27,108,227.16
Brunel,Étienne,ebrunel@free.fr,05,1968-11-12,100,14621.05
Lopez,Louise,llopez@noos.fr,50,1998-12-25,8,987.47
Meyer,Benjamin,bmeyer@laposte.net,73,1958-07-24,72,9935.44
Pasquier,Nathalie,npasquier@hotmail.fr,87,1972-02-28,141,11025.82
Pinto,Jérôme,jpinto3@sfr.fr,14,1984-04-07,126,18130.26
Charrier,Pénélope,pcharrier@bouygtel.fr,46,1964-11-26,16,626.06
Masse,Laurence,lmasse@orange.fr,26,2000-09-20,23,1760.74
Allain,Marcel,mallain2@tiscali.fr,71,2003-03-19,70,327.36
Vincent,Nathalie,nvincent@club-internet.fr,06,1959-10-02,84,10065.47
Thibault,Victoire,vthibault@laposte.net,75,1990-01-22,77,10051.24
Vaillant,Zoé,zvaillant1@yahoo.fr,27,1989-06-14,127,8846.63
Thomas,Marie,mthomas1@laposte.net,72,1974-01-02,100,14377.25
Royer,Hortense,hroyer@voila.fr,01,1972-11-22,151,9459.93
Marchal,Sébastien,smarchal@tiscali.fr,15,1970-09-28,61,3115.13
Mallet,Anne,amallet1@hotmail.fr,68,1985-12-21,134,7053.17
Clement,Zoé,zclement@sfr.fr,09,1946-10-04,143,12824.48
Dumas,Denise,ddumas@voila.fr,15,1978-08-02,127,6623.53
Guerin,Marcel,mguerin@club-internet.fr,62,2003-07-30,109,6271.78
Teixeira,Margaud,mteixeira1@noos.fr,69,1973-01-11,95,12262.37
Pires,Martin,mpires@yahoo.fr,83,1982-01-11,12,1742.26
Perrin,Arthur,aperrin2@orange.fr,57,1965-11-18,6,763.77
Petit,Hélène,hpetit@hotmail.fr,38,1994-07-16,19,1643.09
Monnier,Charlotte,cmonnier1@voila.fr,71,1955-12-14,126,14623.42
Gomez,Éléonore,egomez@free.fr,67,1990-11-24,120,3898.86
Hoarau,Alexandria,ahoarau1@dbmail.com,63,2003-04-17,123,4601.48
Roche,Anouk,aroche1@dbmail.com,43,1959-03-18,130,3512.35
Grenier,Colette,cgrenier1@hotmail.fr,56,2003-05-27,42,770.89
Blondel,Raymond,rblondel@club-internet.fr,50,1947-06-28,124,14628.9
Dupuis,David,ddupuis1@noos.fr,974,1954-02-07,119,13316.84
Chauvet,Brigitte,bchauvet@sfr.fr,18,1982-02-16,130,3019.39
Lacroix,Guillaume,glacroix@free.fr,94,1957-08-23,143,15095.15
Toussaint,Philippe,ptoussaint1@laposte.net,13,2004-02-25,100,14478.97
Lejeune,Madeleine,mlejeune1@free.fr,94,1970-02-09,51,7089.7
Marques,Susanne,smarques1@club-internet.fr,40,1990-02-21,102,6347.06
Riviere,Alexandria,ariviere@hotmail.fr,82,1992-04-18,38,2857.86
Fournier,Christelle,cfournier@laposte.net,30,1962-10-26,133,12537.36
Descamps,Laetitia,ldescamps@live.com,68,1996-06-20,105,13505.15
Briand,Susanne,sbriand@yahoo.fr,51,1991-07-13,5,141.75
Michel,Adèle,amichel@noos.fr,29,1973-02-05,90,2772.33
Francois,Élise,efrancois@tiscali.fr,65,1975-04-04,12,810.64
Carpentier,Éléonore,ecarpentier@hotmail.fr,70,1944-05-27,115,16522.02
Muller,Vincent,vmuller@bouygtel.fr,73,2004-01-20,79,10879.33
Morvan,Adélaïde,amorvan@hotmail.fr,53,1979-12-09,151,20331.74
Perrin,Jérôme,jperrin@free.fr,11,1982-05-09,138,5291.3
Bailly,Victoire,vbailly1@live.com,25,1990-12-20,93,11203.0
Richard,Matthieu,mrichard1@yahoo.fr,2B,1952-07-17,132,16399.53
Dupre,Brigitte,bdupre@wanadoo.fr,56,1994-07-12,77,6581.08
Navarro,André,anavarro@yahoo.fr,44,1983-04-01,29,3526.85
Peltier,Anne,apeltier1@tele2.fr,33,2003-10-18,87,1673.22
Masse,Christelle,cmasse1@tiscali.fr,26,1993-05-07,131,13583.24
Weiss,Emmanuelle,eweiss@wanadoo.fr,75,1972-10-07,148,12861.51
Michaud,Michelle,mmichaud@noos.fr,75,2001-05-04,46,6459.09
Bonnet,Arnaude,abonnet2@wanadoo.fr,16,1983-07-25,148,13330.32
Bernard,Jacqueline,jbernard2@laposte.net,79,1980-10-28,131,19146.45
Devaux,Gilbert,gdevaux@gmail.com,68,1994-11-21,19,553.61
Albert,Guillaume,galbert@dbmail.com,75,2002-09-10,49,5048.97
Bailly,Rémy,rbailly1@club-internet.fr,07,1965-07-14,8,847.07
Turpin,Christiane,cturpin@orange.fr,92,1989-03-14,66,5238.59
Le Gall,Marcelle,mle gall@club-internet.fr,38,1986-05-24,35,1083.74
Lefevre,Paul,plefevre@club-internet.fr,42,1972-04-21,120,7737.42
Dumont,Lucas,ldumont@live.com,04,1966-10-22,129,11921.99
Guyon,Édouard,eguyon1@free.fr,49,1950-01-07,4,192.28
Thomas,Jeanne,jthomas@gmail.com,09,1981-10-10,70,3610.61
Chauveau,Paulette,pchauveau@hotmail.fr,78,1945-07-29,78,267.52
Delorme,Élisabeth,edelorme@hotmail.fr,2B,1974-05-18,11,1437.05
Hamel,Renée,rhamel@free.fr,74,1969-05-04,127,9380.39
Brun,Andrée,abrun@voila.fr,83,2000-12-07,132,16787.89
Lefebvre,Henri,hlefebvre@ifrance.com,41,1982-10-10,12,1248.1
Philippe,Marcel,mphilippe@live.com,23,1948-12-18,14,848.5
Hernandez,Michel,mhernandez@gmail.com,83,1951-08-19,20,2577.03
Baron,Tristan,tbaron@hotmail.fr,82,1946-07-07,58,5553.55
Legrand,Camille,clegrand@orange.fr,55,1999-06-19,122,3998.55
Robin,Claude,crobin2@free.fr,01,1985-01-30,29,1214.31
Thierry,Philippe,pthierry@ifrance.com,976,1978-02-26,97,11869.14
Devaux,Marianne,mdevaux@orange.fr,37,1944-04-28,92,3453.06
Colas,Rémy,rcolas@wanadoo.fr,89,1977-10-11,13,1100.74
Devaux,Dorothée,ddevaux@tele2.fr,10,1970-03-04,65,9551.9
Boutin,Isabelle,iboutin@ifrance.com,972,1942-05-03,36,4099.28
Robin,Marie,mrobin@laposte.net,16,1982-06-29,64,4575.6
Renard,Valentine,vrenard@dbmail.com,39,1960-07-28,111,7188.43
Lecoq,Marine,mlecoq@tiscali.fr,92,1978-07-18,8,674.01
Rey,Alexandria,arey@sfr.fr,33,1999-08-25,80,6054.69
Chevallier,Denise,dchevallier@tiscali.fr,45,1981-02-18,16,2115.15
Briand,Caroline,cbriand1@ifrance.com,16,1984-09-27,50,4880.94
Ledoux,Robert,rledoux@orange.fr,93,1995-06-07,126,13791.61
Lelievre,Éléonore,elelievre@bouygtel.fr,51,1962-07-09,61,1970.96
Jacquot,Timothée,tjacquot@free.fr,85,1967-11-20,103,7852.48
Guillon,Patrick,pguillon@gmail.com,55,1989-10-27,9,620.88
Bruneau,Marie,mbruneau2@noos.fr,61,1976-02-28,79,326.04
Reynaud,Claire,creynaud1@orange.fr,71,1988-04-30,21,553.93
Potier,Alix,apotier1@club-internet.fr,28,1999-09-15,104,15448.03
Mallet,Patrick,pmallet@dbmail.com,77,1941-10-01,64,8406.95
Delattre,Georges,gdelattre1@dbmail.com,44,1963-06-26,60,6197.06
David,Joséphine,jdavid@tele2.fr,80,1981-03-18,98,10022.73
Maillard,Jules,jmaillard@live.com,76,1981-06-29,141,19347.41
Allain,Vincent,vallain1@ifrance.com,57,1944-01-07,7,280.9
Guyon,Véronique,vguyon@laposte.net,09,1982-07-04,89,1885.43
Pasquier,Charlotte,cpasquier1@voila.fr,30,1977-03-26,79,9295.03
Godard,Gabriel,ggodard1@dbmail.com,93,1948-06-03,47,2994.4
Roussel,André,aroussel1@hotmail.fr,24,1956-01-03,17,1090.59
Rodrigues,Lucas,lrodrigues1@ifrance.com,08,1994-06-11,73,2003.85
Leveque,Roger,rleveque@hotmail.fr,88,1975-10-06,33,3601.47
Langlois,Timothée,tlanglois@bouygtel.fr,75,1969-02-05,149,3031.38
Pires,Édith,epires@dbmail.com,58,1993-11-02,95,10444.78
Aubry,Joseph,jaubry@yahoo.fr,79,1973-11-14,73,723.08
Sanchez,Hortense,hsanchez@yahoo.fr,23,1978-01-05,91,10713.69
Leclerc,Aurore,aleclerc@yahoo.fr,976,1959-01-07,29,3256.44
Delaunay,Christophe,cdelaunay@voila.fr,45,2001-07-17,70,9566.18
Colin,Adrien,acolin2@wanadoo.fr,976,2004-08-22,36,1385.22
Joseph,Laetitia,ljoseph@sfr.fr,84,1963-08-07,32,2910.98
Boyer,Alphonse,aboyer1@ifrance.com,38,1986-05-29,23,2734.47
Da Silva,Camille,cda silva@bouygtel.fr,49,2000-05-07,15,45.26
Giraud,Olivie,ogiraud@club-internet.fr,34,1986-02-01,64,4072.76
Leconte,Patricia,pleconte@free.fr,27,1992-06-26,136,13321.53
Riviere,Émilie,eriviere@bouygtel.fr,37,1954-01-22,30,3965.86
Baudry,Bernard,bbaudry@laposte.net,94,1943-01-30,97,5733.87
Goncalves,Anouk,agoncalves1@gmail.com,77,1999-06-16,125,8290.39
Berthelot,Pauline,pberthelot@laposte.net,92,1981-07-06,107,15360.62
Maillot,Alain,amaillot@orange.fr,79,1972-02-08,136,8874.66
Berger,Émile,eberger1@dbmail.com,58,1962-10-05,46,4722.15
Lacroix,Nath,nlacroix@yahoo.fr,35,1940-03-14,44,1407.66
Morvan,Xavier,xmorvan@sfr.fr,2A,1944-09-16,53,1050.38
Marechal,Susanne,smarechal@tiscali.fr,92,1945-07-21,47,2013.14
Dumont,Margaud,mdumont@tiscali.fr,88,1953-04-08,108,9645.72
Lebon,Étienne,elebon@hotmail.fr,56,1955-02-27,105,5662.85
Petitjean,Clémence,cpetitjean@tiscali.fr,973,1959-09-27,105,7092.37
Lombard,Marianne,mlombard@hotmail.fr,70,1990-04-03,63,1344.4
Godard,Victoire,vgodard1@club-internet.fr,79,1990-12-24,3,65.05
Humbert,Louis,lhumbert1@tele2.fr,33,1972-05-15,37,4055.82
Fontaine,Susan,sfontaine@orange.fr,24,1941-08-18,49,5388.88
Bazin,Catherine,cbazin1@bouygtel.fr,42,1993-11-22,117,810.89
Guillot,Adrien,aguillot1@tele2.fr,62,1962-02-13,55,785.17
Rossi,Martine,mrossi@club-internet.fr,57,1955-02-26,125,9694.97
Roussel,Agnès,aroussel1@noos.fr,33,1967-10-19,15,1882.61
Fournier,Antoine,afournier@free.fr,34,1983-03-13,40,1775.29
Peltier,Théophile,tpeltier@bouygtel.fr,19,1982-07-16,57,2003.19
Guillot,Dominique,dguillot1@orange.fr,52,1995-07-25,95,498.43
Georges,Christophe,cgeorges1@voila.fr,58,1968-01-30,7,368.21
Boyer,Noémi,nboyer@tele2.fr,90,1992-10-24,151,2885.05
Valentin,Nicolas,nvalentin@ifrance.com,83,1949-10-27,118,16950.61
Rey,Honoré,hrey@bouygtel.fr,08,1987-04-10,71,3297.22
Guibert,Zacharie,zguibert@hotmail.fr,23,1990-05-10,76,6991.06
Dijoux,Franck,fdijoux@yahoo.fr,973,1943-11-22,76,6789.82
Fournier,Cécile,cfournier2@wanadoo.fr,11,1947-04-02,48,6943.37
Fontaine,Simone,sfontaine@tele2.fr,28,1974-02-06,142,5068.71
Alves,Agnès,aalves2@hotmail.fr,81,1987-11-29,117,13041.91
Leveque,Élise,eleveque2@bouygtel.fr,24,1952-02-04,5,442.17
Charpentier,Honoré,hcharpentier1@dbmail.com,40,1991-03-09,109,12614.17
Lebon,Célina,clebon@laposte.net,47,1968-12-15,45,4775.45
Sanchez,Renée,rsanchez@tele2.fr,974,1979-04-04,51,4808.9
Lemaire,François,flemaire@wanadoo.fr,76,1975-07-13,38,4290.42
Laroche,Frédérique,flaroche@tele2.fr,81,1997-10-03,79,8923.18
Perrot,André,aperrot2@ifrance.com,02,1944-05-29,46,3556.4
Fischer,Marie,mfischer1@gmail.com,47,1945-12-29,74,8405.52
Potier,Margaux,mpotier@bouygtel.fr,05,1959-05-05,116,14494.86
Lemaire,Isabelle,ilemaire@noos.fr,59,1988-01-29,78,10909.75
Valette,Vincent,vvalette1@gmail.com,66,1955-12-03,9,765.77
Besson,René,rbesson@live.com,2A,2001-10-11,76,7155.69
Delahaye,Amélie,adelahaye@dbmail.com,69,1953-03-05,5,498.53
Pons,Jules,jpons1@dbmail.com,07,1946-01-30,145,5617.7
Marchand,Denise,dmarchand1@wanadoo.fr,89,1974-03-29,85,9195.3
Barre,Sylvie,sbarre@yahoo.fr,31,1999-06-19,78,9744.67
Rossi,Alix,arossi@bouygtel.fr,24,1975-04-24,53,7090.98
Perret,Valentine,vperret@free.fr,81,1972-12-15,82,8942.24
Maurice,Suzanne,smaurice1@live.com,30,1943-08-31,134,4824.57
Merle,Honoré,hmerle@bouygtel.fr,71,1999-10-18,123,2331.02
Pires,René,rpires1@gmail.com,28,1979-01-31,73,5288.29
Hamon,Thibault,thamon@tiscali.fr,54,1965-03-21,137,8935.14
Torres,Robert,rtorres@live.com,35,1963-11-02,120,4192.05
Dos Santos,Victor,vdos santos@voila.fr,19,1986-03-10,25,2821.11
Leleu,Geneviève,gleleu@voila.fr,15,1992-11-12,27,628.44
Jacquet,Suzanne,sjacquet1@live.com,86,1944-12-19,8,128.57
Caron,Jeannine,jcaron@bouygtel.fr,79,2004-04-23,35,4485.2
Marchal,Margaret,mmarchal2@dbmail.com,89,1951-03-09,140,7084.29
Gomez,Noémi,ngomez@laposte.net,78,1997-04-18,53,1310.6
Traore,Célina,ctraore1@gmail.com,37,1948-12-12,4,231.79
Guillon,Charlotte,cguillon1@voila.fr,2B,1973-05-14,52,2664.78
Roger,Tristan,troger1@yahoo.fr,17,1959-09-11,19,1918.55
Sauvage,Louise,lsauvage1@free.fr,28,1979-07-03,117,17080.83
Aubert,Auguste,aaubert1@hotmail.fr,30,1959-01-17,22,691.37
Descamps,Diane,ddescamps@gmail.com,73,1960-11-21,20,1540.64
Vallet,Michèle,mvallet@sfr.fr,18,1956-09-09,84,10874.82
Rodrigues,Odette,orodrigues@gmail.com,07,1961-08-27,142,2442.44
Fontaine,Adrien,afontaine1@orange.fr,73,1997-07-04,15,95.55
Fouquet,Adèle,afouquet1@orange.fr,57,1986-05-01,92,8450.85
Diaz,Chantal,cdiaz1@dbmail.com,57,1957-11-03,56,5944.79
Didier,Valentine,vdidier@tiscali.fr,47,1969-06-08,5,302.66
Gillet,Henriette,hgillet@laposte.net,64,1968-11-21,72,8805.27
Levy,Élise,elevy@bouygtel.fr,07,1947-11-06,4,231.86
Bonnin,Michelle,mbonnin@gmail.com,63,1981-04-20,7,342.31
Benoit,Laurence,lbenoit2@laposte.net,47,1978-11-13,82,6972.35
Jacquet,François,fjacquet@yahoo.fr,22,1994-09-22,70,3711.82
Foucher,Thomas,tfoucher@bouygtel.fr,41,1973-10-13,107,13514.1
Weiss,Antoinette,aweiss@gmail.com,14,1978-12-01,115,11499.96
Courtois,Charlotte,ccourtois1@wanadoo.fr,87,1953-10-27,83,1130.72
Lemaitre,Jacqueline,jlemaitre@voila.fr,89,1993-12-15,139,5006.83
Letellier,Raymond,rletellier@free.fr,29,1979-12-01,110,7420.97
Martineau,Luc,lmartineau1@free.fr,51,1940-04-11,19,1037.02
Buisson,Timothée,tbuisson@orange.fr,16,1946-01-20,88,3247.38
Guillaume,Jacques,jguillaume@sfr.fr,976,1973-11-07,29,672.75
Mary,Jérôme,jmary@tele2.fr,17,1991-06-16,100,12174.88
Boucher,Christiane,cboucher1@tiscali.fr,54,1967-12-12,85,2285.13
Lecomte,Agnès,alecomte3@laposte.net,50,1952-08-09,38,165.29
Marie,Cécile,cmarie1@wanadoo.fr,34,1959-10-17,69,4600.02
Vidal,Bernadette,bvidal@free.fr,56,1995-01-03,15,1154.0
Lebrun,Mathilde,mlebrun@gmail.com,04,1965-06-22,81,3121.34
Perrier,Lorraine,lperrier@free.fr,58,1992-01-05,87,9995.01
Remy,Patricia,premy1@laposte.net,50,1946-02-18,92,13768.09
Peron,Geneviève,gperon1@tiscali.fr,28,1982-09-20,77,218.79
Morvan,Jeanne,jmorvan@free.fr,78,2002-06-04,125,17451.11
Begue,Franck,fbegue@free.fr,12,2001-04-21,81,2626.08
Vidal,Théodore,tvidal@noos.fr,07,1971-08-22,50,4176.06
Blanchet,Luc,lblanchet2@wanadoo.fr,85,1942-01-28,8,774.0
Muller,Françoise,fmuller@laposte.net,34,1949-10-19,91,8907.05
Begue,Lucie,lbegue@tiscali.fr,52,1946-12-11,121,16674.12
Moulin,Laure,lmoulin@voila.fr,17,1999-05-15,13,1070.96
Delannoy,Sylvie,sdelannoy1@live.com,974,1944-12-23,101,2909.66
Gimenez,Chantal,cgimenez@orange.fr,28,1987-08-15,28,4137.5
Guibert,Agnès,aguibert1@noos.fr,60,1977-06-24,34,1333.85
De Oliveira,Laetitia,lde oliveira@live.com,40,1983-06-02,19,332.68
Levy,Marianne,mlevy@orange.fr,09,1950-04-19,62,7136.62
Blanchard,Céline,cblanchard2@live.com,90,1976-12-06,57,6581.55
Leveque,Alain,aleveque1@free.fr,82,1992-04-17,126,12522.77
Gregoire,Benjamin,bgregoire@hotmail.fr,26,2005-05-17,89,6387.21
Jacquet,Martin,mjacquet3@live.com,39,1969-06-10,93,2189.12
Laine,Thibaut,tlaine1@dbmail.com,02,1967-12-22,113,3827.78
Maillet,Julie,jmaillet@voila.fr,29,1968-10-15,35,4699.79
Leroux,Stéphanie,sleroux1@wanadoo.fr,03,1951-02-25,34,4456.61
Marion,Augustin,amarion1@gmail.com,93,1992-09-23,132,9883.7
Leroux,Michèle,mleroux2@gmail.com,40,1944-10-26,105,14063.56
Baron,Margaux,mbaron@orange.fr,59,1982-08-10,132,2756.39
Bonnin,Christine,cbonnin@wanadoo.fr,03,1970-09-30,143,3229.55
Henry,Olivie,ohenry@hotmail.fr,15,1970-04-17,43,6404.37
Dupont,Laetitia,ldupont@sfr.fr,10,1998-09-15,30,2548.07
Le Gall,Margaud,mle gall@ifrance.com,33,1947-12-13,37,4941.95
Pereira,Alexandrie,apereira@voila.fr,79,1966-03-20,19,2444.45
Martinez,Stéphanie,smartinez@tiscali.fr,73,1953-07-28,85,7504.21
Bourgeois,Jean,jbourgeois@hotmail.fr,14,1954-04-16,137,17899.15
Chretien,Aurore,achretien@laposte.net,12,1952-12-10,75,3048.41
Mallet,Thibaut,tmallet@live.com,25,1972-06-05,2,299.64
Garnier,Xavier,xgarnier@noos.fr,14,1948-04-20,79,1764.05
Tanguy,Suzanne,stanguy1@free.fr,63,1974-05-30,41,777.35
Baudry,Michelle,mbaudry1@free.fr,87,1997-02-15,107,628.09
Pruvost,Honoré,hpruvost@dbmail.com,17,1961-06-05,135,5893.03
Girard,Alix,agirard@wanadoo.fr,76,1958-09-14,60,1916.1
Martinez,Franck,fmartinez@live.com,82,1964-03-06,11,735.97
Lemaitre,Anaïs,alemaitre3@club-internet.fr,44,1956-01-18,86,9530.23
Levy,Pénélope,plevy@sfr.fr,27,1982-04-29,112,16227.72
Ferreira,Christine,cferreira1@tele2.fr,33,1969-04-28,110,6982.17
Roussel,Lucas,lroussel1@sfr.fr,17,1977-11-06,65,5738.43
Maillot,Louis,lmaillot@orange.fr,30,1980-12-23,123,1180.57
Dos Santos,Pénélope,pdos santos@orange.fr,40,1981-10-14,129,9590.32
Vincent,Lorraine,lvincent@sfr.fr,05,1981-07-31,114,3937.72
Daniel,Juliette,jdaniel1@noos.fr,90,1976-11-26,34,3318.51
Masson,Marcel,mmasson@tele2.fr,971,1993-11-27,107,6978.0
Mathieu,Alfred,amathieu@free.fr,09,1978-12-14,84,6754.61
Da Costa,Luc,lda costa@wanadoo.fr,26,1998-11-28,7,643.02
Roussel,Anaïs,aroussel2@noos.fr,973,1969-04-03,84,11343.24
Lambert,Gilles,glambert@free.fr,43,2005-10-28,25,1937.81
Blin,Paul,pblin@hotmail.fr,54,1958-11-02,76,4340.03
Guyon,Charlotte,cguyon1@orange.fr,35,1951-06-09,22,1730.16
Guillou,Antoinette,aguillou@dbmail.com,45,1961-02-14,73,1624.26
Boulanger,Brigitte,bboulanger@hotmail.fr,85,1994-04-13,119,14703.88
Boutin,Noémi,nboutin@hotmail.fr,26,1995-05-21,61,6849.55
Martel,Denis,dmartel@club-internet.fr,82,1993-12-29,47,5058.01
Auger,Julie,jauger@tiscali.fr,87,1964-04-18,94,2071.3
Guillaume,Astrid,aguillaume@tiscali.fr,95,1944-06-26,109,13715.24
Marechal,Matthieu,mmarechal@hotmail.fr,05,1999-01-14,35,2557.02
Hamel,Pierre,phamel1@laposte.net,40,1947-11-03,15,1367.14
Bouchet,Emmanuelle,ebouchet@wanadoo.fr,84,1944-04-28,44,4780.85
Tessier,Daniel,dtessier@live.com,47,1951-12-14,42,3928.82
Fernandez,Aurélie,afernandez3@ifrance.com,48,1958-09-16,86,2991.56
Munoz,Marcel,mmunoz1@tiscali.fr,17,1995-05-09,56,3958.81
Grenier,Laure,lgrenier@bouygtel.fr,94,1960-12-06,15,1520.07
Le Roux,Anaïs,ale roux1@hotmail.fr,87,1975-11-15,51,4548.9
Joubert,Bernadette,bjoubert@noos.fr,90,1984-06-02,45,1804.01
Robin,Capucine,crobin@bouygtel.fr,49,1977-06-10,93,2918.53
Boutin,Anouk,aboutin@laposte.net,53,1946-08-14,26,2723.87
Hardy,Daniel,dhardy@ifrance.com,38,1997-11-13,127,6121.96
Deschamps,Élise,edeschamps@free.fr,974,1948-11-23,80,8255.47
Millet,Aurélie,amillet1@tele2.fr,22,1969-11-26,59,1447.07
Boutin,Christelle,cboutin@tele2.fr,58,1950-09-09,43,1323.65
Benard,Susanne,sbenard@free.fr,35,1954-06-01,40,1351.3
Hamel,Anouk,ahamel1@tiscali.fr,59,1947-10-14,87,1788.39
Martinez,Jérôme,jmartinez1@gmail.com,22,1951-10-22,15,1761.39
Boyer,Zacharie,zboyer@hotmail.fr,23,1945-03-04,79,3503.96
Letellier,Gabriel,gletellier1@yahoo.fr,10,1950-01-15,61,6811.04
